ReviewID,ProductID,CustomerID,Category,Channel,Platform,Rating,Sentiment,ReviewDate,HelpfulVotes,VerifiedPurchase
REV-02327,PROD-BLOUSE-001,3736,Blouse,Myntra,Desktop Web,4,Positive,2022-06-28,115,True
REV-02328,PROD-BOTTOM-002,2976,Bottom,Nalli,Mobile Web,4,Positive,2023-06-18,61,True
REV-02329,PROD-BLOUSE-001,2666,Blouse,Myntra,Mobile App,3,Neutral,2022-03-08,65,True
REV-02330,PROD-BLOUSE-001,838,Blouse,Ajio,Mobile App,5,Positive,2023-05-09,70,True
REV-02331,PROD-BOTTOM-001,1439,Bottom,Amazon,Tablet App,5,Positive,2024-08-18,87,True
REV-02332,PROD-DRESS-001,4625,Western Dress,Nalli,Desktop Web,4,Positive,2023-03-21,107,True
REV-02333,PROD-SAREE-001,4724,Saree,Nalli,Desktop Web,3,Neutral,2022-11-14,94,True
REV-02334,PROD-SET-003,2679,Set,Nalli,Mobile App,5,Positive,2024-05-24,81,True
REV-02335,PROD-DRESS-002,1938,Western Dress,Myntra,Mobile Web,5,Positive,2022-10-22,83,True
REV-02336,PROD-DRESS-002,2624,Western Dress,Nalli,Mobile Web,5,Positive,2023-02-21,34,True
REV-02337,PROD-SET-001,4040,Set,Myntra,Desktop Web,4,Positive,2024-08-06,103,True
REV-02338,PROD-TOP-002,4678,Top,Flipkart,Mobile Web,4,Positive,2022-02-10,110,True
REV-02339,PROD-JACKET-001,955,Jacket,Myntra,Tablet App,5,Positive,2024-10-17,77,False
REV-02340,PROD-BOTTOM-001,3606,Bottom,Amazon,Desktop Web,1,Negative,2022-12-24,7,True
REV-02341,PROD-DRESS-002,4318,Western Dress,Ajio,Mobile App,5,Positive,2024-08-17,27,True
REV-02342,PROD-SAREE-001,1991,Saree,Myntra,Desktop Web,3,Neutral,2024-11-28,3,True
REV-02343,PROD-SET-002,445,Set,Nalli,Desktop Web,5,Positive,2024-03-24,22,True
REV-02344,PROD-KURTA-002,4970,kurta,Ajio,Tablet App,4,Positive,2024-09-28,44,True
REV-02345,PROD-SAREE-002,1513,Saree,Myntra,Tablet App,5,Positive,2024-01-02,118,True
REV-02346,PROD-KURTA-002,2475,kurta,Myntra,Tablet App,4,Positive,2023-07-24,82,True
REV-02347,PROD-JACKET-001,897,Jacket,Ajio,Mobile App,5,Positive,2023-10-19,44,True
REV-02348,PROD-DRESS-001,188,Western Dress,Myntra,Desktop Web,5,Positive,2022-07-11,99,False
REV-02349,PROD-SAREE-002,2481,Saree,Myntra,Tablet App,5,Positive,2022-07-09,35,False
REV-02350,PROD-DRESS-001,41,Western Dress,Nalli,Tablet App,2,Negative,2023-02-07,60,True
REV-02351,PROD-DRESS-001,762,Western Dress,Nalli,Mobile App,5,Positive,2024-10-20,18,True
REV-02352,PROD-KURTA-002,947,kurta,Myntra,Desktop Web,5,Positive,2022-11-07,15,True
REV-02353,PROD-ETHNIC-001,439,Ethnic Dress,Amazon,Mobile App,4,Positive,2022-10-13,14,True
REV-02354,PROD-BLOUSE-001,1481,Blouse,Amazon,Mobile App,4,Positive,2022-09-23,79,True
REV-02355,PROD-BOTTOM-001,4335,Bottom,Ajio,Desktop Web,3,Neutral,2023-12-04,25,False
REV-02356,PROD-DRESS-001,3535,Western Dress,Ajio,Mobile Web,2,Negative,2023-01-30,26,False
REV-02357,PROD-KURTA-001,2470,kurta,Nalli,Mobile App,5,Positive,2024-07-21,19,True
REV-02358,PROD-SET-003,187,Set,Nalli,Tablet App,3,Neutral,2023-08-06,80,False
REV-02359,PROD-SET-002,4723,Set,Flipkart,Desktop Web,5,Positive,2022-01-18,19,False
REV-02360,PROD-TOP-002,4845,Top,Myntra,Mobile Web,4,Positive,2022-02-05,44,True
REV-02361,PROD-KURTA-003,1759,kurta,Nalli,Mobile Web,5,Positive,2022-01-03,16,False
REV-02362,PROD-BOTTOM-002,1875,Bottom,Ajio,Mobile App,5,Positive,2022-07-19,18,True
REV-02363,PROD-DRESS-001,4504,Western Dress,Flipkart,Mobile Web,4,Positive,2024-01-06,49,True
REV-02364,PROD-SET-002,2125,Set,Amazon,Desktop Web,4,Positive,2022-02-25,3,True
REV-02365,PROD-BOTTOM-002,1009,Bottom,Flipkart,Desktop Web,5,Positive,2024-05-15,61,True
REV-02366,PROD-LEHENGA-001,1363,Lehenga Choli,Nalli,Mobile App,4,Positive,2022-05-04,56,True
REV-02367,PROD-ETHNIC-001,3378,Ethnic Dress,Myntra,Desktop Web,4,Positive,2022-02-15,16,True
REV-02368,PROD-DUPATTA-001,2805,Dupatta,Flipkart,Mobile Web,5,Positive,2022-08-08,110,True
REV-02369,PROD-KURTA-001,266,kurta,Myntra,Mobile App,4,Positive,2023-08-08,15,True
REV-02370,PROD-SUIT-001,4067,Suit,Nalli,Tablet App,4,Positive,2024-04-10,47,True
REV-02371,PROD-TOP-002,3628,Top,Nalli,Mobile Web,5,Positive,2024-01-30,47,True
REV-02372,PROD-ETHNIC-001,2059,Ethnic Dress,Ajio,Mobile App,5,Positive,2023-05-20,17,True
REV-02373,PROD-BOTTOM-001,362,Bottom,Nalli,Mobile App,4,Positive,2022-08-15,98,True
REV-02374,PROD-DUPATTA-001,219,Dupatta,Ajio,Desktop Web,3,Neutral,2023-03-01,12,True
REV-02375,PROD-BLOUSE-001,4006,Blouse,Myntra,Tablet App,4,Positive,2022-07-04,66,True
REV-02376,PROD-LEHENGA-001,3001,Lehenga Choli,Ajio,Mobile App,1,Negative,2022-07-19,18,False
REV-02377,PROD-KURTA-001,2808,kurta,Amazon,Tablet App,5,Positive,2022-08-10,10,True
REV-02378,PROD-DUPATTA-001,833,Dupatta,Myntra,Mobile App,2,Negative,2024-07-16,59,True
REV-02379,PROD-SAREE-001,2358,Saree,Flipkart,Mobile Web,2,Negative,2022-04-08,62,True
REV-02380,PROD-DRESS-001,936,Western Dress,Myntra,Mobile App,5,Positive,2022-12-25,2,False
REV-02381,PROD-ETHNIC-001,4327,Ethnic Dress,Flipkart,Tablet App,3,Neutral,2024-12-24,54,True
REV-02382,PROD-SUIT-001,1676,Suit,Amazon,Mobile App,4,Positive,2022-03-02,42,True
REV-02383,PROD-DRESS-001,3601,Western Dress,Flipkart,Tablet App,5,Positive,2022-11-17,113,True
REV-02384,PROD-ETHNIC-001,2894,Ethnic Dress,Nalli,Mobile App,5,Positive,2022-06-11,67,True
REV-02385,PROD-SET-002,156,Set,Amazon,Mobile App,5,Positive,2024-08-30,34,True
REV-02386,PROD-ETHNIC-001,2707,Ethnic Dress,Nalli,Mobile App,4,Positive,2023-09-29,96,True
REV-02387,PROD-SET-001,3829,Set,Amazon,Mobile Web,2,Negative,2024-09-21,4,True
REV-02388,PROD-TOP-001,4612,Top,Flipkart,Mobile App,5,Positive,2022-05-20,40,True
REV-02389,PROD-KURTA-003,347,kurta,Flipkart,Mobile App,4,Positive,2022-12-19,103,False
REV-02390,PROD-TOP-002,3236,Top,Nalli,Tablet App,5,Positive,2024-10-14,81,True
REV-02391,PROD-KURTA-003,986,kurta,Ajio,Tablet App,3,Neutral,2024-06-18,77,False
REV-02392,PROD-TOP-002,816,Top,Myntra,Desktop Web,3,Neutral,2024-02-22,62,True
REV-02393,PROD-KURTA-002,2034,kurta,Myntra,Desktop Web,4,Positive,2023-06-30,97,True
REV-02394,PROD-ETHNIC-001,4842,Ethnic Dress,Nalli,Mobile Web,3,Neutral,2024-11-21,74,False
REV-02395,PROD-SET-001,121,Set,Amazon,Mobile Web,5,Positive,2024-07-02,21,True
REV-02396,PROD-SET-002,418,Set,Nalli,Tablet App,1,Negative,2024-08-14,104,False
REV-02397,PROD-SET-003,450,Set,Myntra,Mobile App,3,Neutral,2024-04-21,80,True
REV-02398,PROD-SET-001,1927,Set,Flipkart,Tablet App,5,Positive,2022-06-21,115,True
REV-02399,PROD-SET-001,184,Set,Nalli,Mobile Web,3,Neutral,2024-06-29,118,False
REV-02400,PROD-KURTA-001,4478,kurta,Ajio,Mobile Web,5,Positive,2022-05-25,38,False
REV-02401,PROD-SET-002,3697,Set,Flipkart,Desktop Web,3,Neutral,2022-09-04,73,True
REV-02402,PROD-DUPATTA-001,4417,Dupatta,Myntra,Mobile App,4,Positive,2022-01-24,103,True
REV-02403,PROD-TOP-001,3886,Top,Flipkart,Tablet App,4,Positive,2024-05-07,85,True
REV-02404,PROD-SET-003,4616,Set,Amazon,Mobile Web,5,Positive,2024-02-18,76,True
REV-02405,PROD-KURTA-003,1293,kurta,Nalli,Tablet App,5,Positive,2022-06-22,86,False
REV-02406,PROD-TOP-001,4585,Top,Nalli,Desktop Web,5,Positive,2024-05-17,59,True
REV-02407,PROD-JACKET-001,410,Jacket,Flipkart,Mobile App,5,Positive,2024-09-04,75,True
REV-02408,PROD-DRESS-002,725,Western Dress,Nalli,Tablet App,5,Positive,2023-06-14,14,True
REV-02409,PROD-ETHNIC-001,1451,Ethnic Dress,Ajio,Mobile Web,2,Negative,2023-05-24,86,False
REV-02410,PROD-LEHENGA-001,2901,Lehenga Choli,Amazon,Tablet App,4,Positive,2024-02-12,74,True
REV-02411,PROD-SET-003,4955,Set,Ajio,Mobile Web,4,Positive,2022-04-03,106,False
REV-02412,PROD-BLOUSE-001,2170,Blouse,Nalli,Tablet App,4,Positive,2023-05-25,3,True
REV-02413,PROD-BOTTOM-001,531,Bottom,Ajio,Mobile App,4,Positive,2022-11-07,19,False
REV-02414,PROD-SAREE-001,1310,Saree,Flipkart,Desktop Web,3,Neutral,2022-10-19,105,True
REV-02415,PROD-TOP-001,3,Top,Nalli,Desktop Web,4,Positive,2022-09-14,34,False
REV-02416,PROD-BLOUSE-001,1868,Blouse,Nalli,Mobile App,4,Positive,2024-10-24,112,True
REV-02417,PROD-SET-002,3929,Set,Myntra,Tablet App,5,Positive,2024-03-20,77,False
REV-02418,PROD-KURTA-003,731,kurta,Flipkart,Mobile App,4,Positive,2022-05-10,27,True
REV-02419,PROD-JACKET-001,2931,Jacket,Nalli,Desktop Web,5,Positive,2023-05-24,105,True
REV-02420,PROD-ETHNIC-001,3893,Ethnic Dress,Ajio,Mobile App,3,Neutral,2023-03-13,43,True
REV-02421,PROD-DRESS-002,2632,Western Dress,Nalli,Mobile App,2,Negative,2023-06-06,51,True
REV-02422,PROD-KURTA-001,2281,kurta,Flipkart,Tablet App,5,Positive,2024-01-08,18,True
REV-02423,PROD-SET-001,2605,Set,Amazon,Desktop Web,5,Positive,2024-05-28,89,True
REV-02424,PROD-TOP-001,3294,Top,Amazon,Tablet App,1,Negative,2024-05-02,96,True
REV-02425,PROD-KURTA-003,2120,kurta,Nalli,Mobile App,5,Positive,2022-09-17,69,False
REV-02426,PROD-KURTA-001,4516,kurta,Myntra,Mobile App,5,Positive,2024-08-03,34,True
REV-02427,PROD-BOTTOM-001,857,Bottom,Myntra,Mobile Web,4,Positive,2024-11-24,79,True
REV-02428,PROD-BLOUSE-001,4473,Blouse,Ajio,Desktop Web,5,Positive,2023-06-27,89,False
REV-02429,PROD-BLOUSE-001,2553,Blouse,Nalli,Tablet App,5,Positive,2024-06-20,72,True
REV-02430,PROD-KURTA-003,2569,kurta,Amazon,Mobile App,4,Positive,2023-06-19,15,False
REV-02431,PROD-SET-002,480,Set,Ajio,Mobile Web,5,Positive,2023-01-05,31,True
REV-02432,PROD-KURTA-002,3887,kurta,Amazon,Tablet App,4,Positive,2022-05-25,87,True
REV-02433,PROD-DRESS-002,1697,Western Dress,Ajio,Mobile Web,5,Positive,2024-03-19,31,True
REV-02434,PROD-SET-002,2685,Set,Flipkart,Mobile App,3,Neutral,2023-06-17,48,True
REV-02435,PROD-KURTA-001,1114,kurta,Flipkart,Mobile Web,2,Negative,2023-09-09,22,True
REV-02436,PROD-TOP-002,2245,Top,Nalli,Tablet App,5,Positive,2024-02-08,55,True
REV-02437,PROD-ETHNIC-001,2148,Ethnic Dress,Myntra,Mobile App,2,Negative,2024-06-11,104,True
REV-02438,PROD-SAREE-001,4015,Saree,Ajio,Mobile Web,4,Positive,2024-01-16,68,True
REV-02439,PROD-JACKET-001,2613,Jacket,Myntra,Desktop Web,4,Positive,2023-09-24,100,False
REV-02440,PROD-SUIT-001,1987,Suit,Flipkart,Mobile Web,1,Negative,2022-09-25,102,True
REV-02441,PROD-BLOUSE-001,3431,Blouse,Flipkart,Mobile Web,5,Positive,2023-01-13,6,True
REV-02442,PROD-BLOUSE-001,1876,Blouse,Amazon,Mobile App,5,Positive,2023-12-12,88,True
REV-02443,PROD-SET-003,1433,Set,Myntra,Mobile Web,5,Positive,2022-08-31,23,True
REV-02444,PROD-ETHNIC-001,3883,Ethnic Dress,Flipkart,Tablet App,5,Positive,2024-09-06,17,True
REV-02445,PROD-SUIT-001,850,Suit,Amazon,Desktop Web,2,Negative,2022-02-26,35,True
REV-02446,PROD-KURTA-003,2058,kurta,Nalli,Tablet App,4,Positive,2024-10-27,7,True
REV-02447,PROD-LEHENGA-001,4824,Lehenga Choli,Nalli,Tablet App,1,Negative,2024-08-29,61,True
REV-02448,PROD-LEHENGA-001,1417,Lehenga Choli,Nalli,Mobile Web,3,Neutral,2022-06-12,56,True
REV-02449,PROD-TOP-001,2156,Top,Myntra,Tablet App,4,Positive,2024-04-16,9,True
REV-02450,PROD-SET-001,1671,Set,Nalli,Mobile Web,5,Positive,2022-04-20,29,True
REV-02451,PROD-SAREE-001,4823,Saree,Ajio,Mobile App,4,Positive,2023-12-10,59,False
REV-02452,PROD-SAREE-002,3019,Saree,Flipkart,Desktop Web,5,Positive,2022-12-12,39,True
REV-02453,PROD-SET-001,4125,Set,Flipkart,Mobile Web,5,Positive,2023-04-22,46,True
REV-02454,PROD-KURTA-002,2085,kurta,Flipkart,Mobile Web,2,Negative,2024-05-29,36,True
REV-02455,PROD-SAREE-001,629,Saree,Amazon,Desktop Web,5,Positive,2023-02-08,120,True
REV-02456,PROD-SET-002,2339,Set,Nalli,Tablet App,5,Positive,2024-07-05,87,False
REV-02457,PROD-KURTA-003,1690,kurta,Myntra,Mobile Web,4,Positive,2024-03-26,82,True
REV-02458,PROD-BOTTOM-002,4548,Bottom,Nalli,Tablet App,3,Neutral,2023-01-28,87,True
REV-02459,PROD-KURTA-003,104,kurta,Nalli,Mobile App,5,Positive,2023-12-26,102,True
REV-02460,PROD-SUIT-001,342,Suit,Flipkart,Mobile Web,5,Positive,2023-05-21,91,True
REV-02461,PROD-KURTA-002,2663,kurta,Nalli,Desktop Web,4,Positive,2023-04-16,34,False
REV-02462,PROD-DRESS-002,2504,Western Dress,Amazon,Mobile App,4,Positive,2023-04-16,109,True
REV-02463,PROD-DUPATTA-001,3609,Dupatta,Ajio,Mobile Web,2,Negative,2024-03-22,65,True
REV-02464,PROD-ETHNIC-001,2285,Ethnic Dress,Flipkart,Mobile Web,4,Positive,2022-12-19,117,True
REV-02465,PROD-TOP-001,4356,Top,Myntra,Mobile Web,4,Positive,2022-04-20,88,True
REV-02466,PROD-BOTTOM-002,3690,Bottom,Nalli,Mobile App,5,Positive,2023-03-22,1,True
REV-02467,PROD-DRESS-002,1205,Western Dress,Nalli,Tablet App,5,Positive,2022-09-10,64,False
REV-02468,PROD-TOP-001,4653,Top,Nalli,Tablet App,5,Positive,2024-03-01,75,False
REV-02469,PROD-DUPATTA-001,2508,Dupatta,Flipkart,Tablet App,5,Positive,2022-05-05,74,True
REV-02470,PROD-BOTTOM-002,1127,Bottom,Flipkart,Tablet App,3,Neutral,2024-07-09,29,True
REV-02471,PROD-KURTA-003,2070,kurta,Myntra,Mobile Web,5,Positive,2024-02-20,16,True
REV-02472,PROD-LEHENGA-001,1334,Lehenga Choli,Nalli,Desktop Web,5,Positive,2024-07-09,30,False
REV-02473,PROD-SET-001,4504,Set,Ajio,Mobile App,3,Neutral,2022-08-19,50,True
REV-02474,PROD-JACKET-001,4236,Jacket,Nalli,Mobile App,4,Positive,2022-12-20,91,False
REV-02475,PROD-LEHENGA-001,1194,Lehenga Choli,Amazon,Mobile App,5,Positive,2022-12-10,104,True
REV-02476,PROD-KURTA-001,18,kurta,Amazon,Mobile App,3,Neutral,2022-12-26,88,False
REV-02477,PROD-BLOUSE-001,939,Blouse,Amazon,Mobile App,4,Positive,2024-02-17,65,False
REV-02478,PROD-LEHENGA-001,3165,Lehenga Choli,Amazon,Mobile App,5,Positive,2024-09-11,70,True
REV-02479,PROD-TOP-002,762,Top,Flipkart,Mobile App,3,Neutral,2024-02-25,117,True
REV-02480,PROD-LEHENGA-001,1999,Lehenga Choli,Amazon,Mobile App,4,Positive,2023-10-16,100,True
REV-02481,PROD-TOP-001,1598,Top,Flipkart,Mobile Web,4,Positive,2022-10-11,52,False
REV-02482,PROD-SAREE-001,286,Saree,Amazon,Desktop Web,5,Positive,2022-07-20,93,True
REV-02483,PROD-BOTTOM-001,1495,Bottom,Amazon,Mobile Web,5,Positive,2024-04-07,104,True
REV-02484,PROD-SAREE-001,3585,Saree,Amazon,Mobile Web,5,Positive,2024-02-16,2,True
REV-02485,PROD-ETHNIC-001,3458,Ethnic Dress,Flipkart,Mobile App,4,Positive,2024-03-09,9,True
REV-02486,PROD-BLOUSE-001,709,Blouse,Amazon,Desktop Web,5,Positive,2023-09-05,36,True
REV-02487,PROD-BOTTOM-001,3268,Bottom,Nalli,Mobile Web,4,Positive,2022-07-25,98,False
REV-02488,PROD-BOTTOM-002,3009,Bottom,Nalli,Desktop Web,2,Negative,2022-01-31,55,True
REV-02489,PROD-LEHENGA-001,3096,Lehenga Choli,Nalli,Tablet App,4,Positive,2022-10-16,20,True
REV-02490,PROD-SUIT-001,4326,Suit,Myntra,Tablet App,4,Positive,2022-02-01,71,False
REV-02491,PROD-DUPATTA-001,3871,Dupatta,Nalli,Tablet App,5,Positive,2022-08-31,100,False
REV-02492,PROD-KURTA-003,4845,kurta,Ajio,Desktop Web,4,Positive,2024-01-30,46,True
REV-02493,PROD-KURTA-003,192,kurta,Nalli,Desktop Web,5,Positive,2024-02-12,16,True
REV-02494,PROD-KURTA-003,3724,kurta,Nalli,Desktop Web,3,Neutral,2024-01-05,48,True
REV-02495,PROD-TOP-002,4683,Top,Flipkart,Desktop Web,5,Positive,2022-01-12,120,True
REV-02496,PROD-BOTTOM-001,2576,Bottom,Amazon,Tablet App,4,Positive,2024-11-11,62,True
REV-02497,PROD-TOP-002,4000,Top,Flipkart,Tablet App,5,Positive,2022-10-10,77,True
REV-02498,PROD-KURTA-003,2297,kurta,Amazon,Tablet App,3,Neutral,2022-10-24,120,True
REV-02499,PROD-ETHNIC-001,1155,Ethnic Dress,Nalli,Tablet App,4,Positive,2022-11-30,42,False
REV-02500,PROD-JACKET-001,2166,Jacket,Flipkart,Mobile Web,2,Negative,2022-04-20,117,True
REV-02501,PROD-SET-001,2406,Set,Flipkart,Tablet App,5,Positive,2023-12-11,106,True
REV-02502,PROD-SAREE-001,1036,Saree,Amazon,Desktop Web,4,Positive,2024-11-01,16,True
REV-02503,PROD-BOTTOM-002,408,Bottom,Amazon,Tablet App,5,Positive,2022-02-06,28,True
REV-02504,PROD-ETHNIC-001,3764,Ethnic Dress,Myntra,Desktop Web,4,Positive,2022-04-19,105,True
REV-02505,PROD-TOP-001,1456,Top,Nalli,Desktop Web,5,Positive,2024-08-20,117,False
REV-02506,PROD-SUIT-001,42,Suit,Amazon,Mobile App,4,Positive,2023-07-28,62,False
REV-02507,PROD-DUPATTA-001,3708,Dupatta,Myntra,Mobile App,3,Neutral,2023-06-21,17,True
REV-02508,PROD-KURTA-003,52,kurta,Ajio,Mobile App,4,Positive,2024-02-04,7,True
REV-02509,PROD-LEHENGA-001,750,Lehenga Choli,Amazon,Mobile Web,5,Positive,2022-05-01,0,False
REV-02510,PROD-SET-003,706,Set,Flipkart,Desktop Web,5,Positive,2022-08-12,54,True
REV-02511,PROD-KURTA-002,3610,kurta,Amazon,Desktop Web,5,Positive,2023-04-11,25,True
REV-02512,PROD-KURTA-002,4864,kurta,Flipkart,Mobile App,4,Positive,2024-05-31,0,True
REV-02513,PROD-TOP-001,4131,Top,Nalli,Mobile Web,5,Positive,2022-06-27,71,True
REV-02514,PROD-TOP-002,4649,Top,Nalli,Tablet App,4,Positive,2022-10-16,52,False
REV-02515,PROD-LEHENGA-001,2824,Lehenga Choli,Myntra,Mobile Web,5,Positive,2024-04-24,35,True
REV-02516,PROD-SET-001,4217,Set,Myntra,Tablet App,4,Positive,2022-06-30,25,True
REV-02517,PROD-LEHENGA-001,291,Lehenga Choli,Flipkart,Mobile Web,3,Neutral,2022-05-25,5,True
REV-02518,PROD-SAREE-002,1817,Saree,Myntra,Mobile App,5,Positive,2024-04-05,59,True
REV-02519,PROD-DRESS-001,3587,Western Dress,Flipkart,Desktop Web,5,Positive,2024-01-08,43,True
REV-02520,PROD-ETHNIC-001,2237,Ethnic Dress,Nalli,Tablet App,4,Positive,2024-04-10,4,True
REV-02521,PROD-BOTTOM-001,2060,Bottom,Flipkart,Desktop Web,3,Neutral,2023-03-25,70,True
REV-02522,PROD-SET-003,3135,Set,Flipkart,Tablet App,4,Positive,2023-04-12,117,True
REV-02523,PROD-LEHENGA-001,435,Lehenga Choli,Ajio,Tablet App,2,Negative,2023-11-16,118,True
REV-02524,PROD-KURTA-002,2749,kurta,Flipkart,Mobile App,4,Positive,2024-07-08,46,True
REV-02525,PROD-SET-003,80,Set,Nalli,Mobile App,4,Positive,2023-01-10,69,True
REV-02526,PROD-SAREE-001,2536,Saree,Amazon,Mobile App,3,Neutral,2024-10-07,113,True
REV-02527,PROD-SET-001,3791,Set,Nalli,Tablet App,5,Positive,2022-07-25,12,False
REV-02528,PROD-KURTA-001,3647,kurta,Ajio,Mobile App,3,Neutral,2023-08-28,87,True
REV-02529,PROD-SET-003,3039,Set,Myntra,Mobile Web,5,Positive,2024-04-11,104,True
REV-02530,PROD-KURTA-003,678,kurta,Myntra,Desktop Web,5,Positive,2022-01-02,56,True
REV-02531,PROD-JACKET-001,87,Jacket,Myntra,Tablet App,4,Positive,2022-05-02,97,True
REV-02532,PROD-KURTA-003,1758,kurta,Myntra,Mobile Web,4,Positive,2023-11-22,102,False
REV-02533,PROD-TOP-001,263,Top,Ajio,Mobile Web,4,Positive,2023-11-27,5,True
REV-02534,PROD-SET-001,1058,Set,Ajio,Mobile App,5,Positive,2023-01-27,119,True
REV-02535,PROD-JACKET-001,1890,Jacket,Amazon,Mobile App,5,Positive,2022-02-27,1,True
REV-02536,PROD-TOP-002,2491,Top,Amazon,Desktop Web,5,Positive,2023-03-19,88,False
REV-02537,PROD-SET-001,1033,Set,Amazon,Desktop Web,1,Negative,2023-12-15,54,True
REV-02538,PROD-DUPATTA-001,528,Dupatta,Amazon,Mobile Web,5,Positive,2023-08-06,80,False
REV-02539,PROD-SET-001,1428,Set,Nalli,Mobile Web,5,Positive,2023-11-21,44,True
REV-02540,PROD-SAREE-002,1201,Saree,Amazon,Mobile Web,5,Positive,2023-11-29,49,True
REV-02541,PROD-KURTA-002,4665,kurta,Nalli,Mobile App,2,Negative,2024-09-24,82,True
REV-02542,PROD-BLOUSE-001,604,Blouse,Nalli,Tablet App,5,Positive,2022-05-01,91,True
REV-02543,PROD-BOTTOM-002,3924,Bottom,Nalli,Mobile Web,4,Positive,2023-05-10,88,True
REV-02544,PROD-DRESS-001,2513,Western Dress,Nalli,Mobile Web,5,Positive,2023-08-15,110,True
REV-02545,PROD-KURTA-001,3756,kurta,Ajio,Desktop Web,1,Negative,2024-10-02,42,True
REV-02546,PROD-KURTA-001,91,kurta,Amazon,Tablet App,4,Positive,2023-12-14,27,True
REV-02547,PROD-SAREE-001,1505,Saree,Flipkart,Mobile App,4,Positive,2024-03-12,58,False
REV-02548,PROD-TOP-001,1531,Top,Nalli,Desktop Web,3,Neutral,2022-05-06,28,True
REV-02549,PROD-TOP-002,572,Top,Amazon,Mobile App,4,Positive,2022-07-15,73,True
REV-02550,PROD-ETHNIC-001,2918,Ethnic Dress,Myntra,Mobile App,5,Positive,2022-04-06,81,False
REV-02551,PROD-LEHENGA-001,2075,Lehenga Choli,Myntra,Mobile App,5,Positive,2024-11-11,19,True
REV-02552,PROD-KURTA-003,1802,kurta,Myntra,Mobile App,4,Positive,2024-06-28,36,True
REV-02553,PROD-BOTTOM-001,2649,Bottom,Nalli,Desktop Web,4,Positive,2024-07-12,11,True
REV-02554,PROD-JACKET-001,2554,Jacket,Myntra,Tablet App,5,Positive,2024-05-17,5,True
REV-02555,PROD-DRESS-002,70,Western Dress,Myntra,Tablet App,4,Positive,2023-01-02,47,True
REV-02556,PROD-DUPATTA-001,3785,Dupatta,Ajio,Mobile App,3,Neutral,2023-06-08,88,False
REV-02557,PROD-SET-002,939,Set,Amazon,Mobile Web,1,Negative,2024-06-30,107,True
REV-02558,PROD-DRESS-002,1483,Western Dress,Myntra,Tablet App,5,Positive,2022-01-13,89,True
REV-02559,PROD-SET-001,554,Set,Flipkart,Mobile App,5,Positive,2022-12-17,66,False
REV-02560,PROD-BOTTOM-002,4633,Bottom,Amazon,Tablet App,5,Positive,2024-01-20,13,True
REV-02561,PROD-DUPATTA-001,2723,Dupatta,Nalli,Mobile App,4,Positive,2024-01-31,93,False
REV-02562,PROD-SAREE-001,3854,Saree,Myntra,Mobile App,5,Positive,2024-08-07,48,False
REV-02563,PROD-DUPATTA-001,2783,Dupatta,Myntra,Tablet App,2,Negative,2022-04-14,68,False
REV-02564,PROD-DRESS-001,4987,Western Dress,Myntra,Tablet App,2,Negative,2024-02-08,115,True
REV-02565,PROD-DUPATTA-001,438,Dupatta,Amazon,Desktop Web,4,Positive,2023-09-29,21,True
REV-02566,PROD-SET-003,4516,Set,Myntra,Mobile Web,1,Negative,2022-12-30,68,True
REV-02567,PROD-DRESS-002,485,Western Dress,Flipkart,Mobile App,3,Neutral,2022-11-15,35,True
REV-02568,PROD-BOTTOM-002,1079,Bottom,Nalli,Mobile App,5,Positive,2023-03-09,8,True
REV-02569,PROD-SAREE-002,84,Saree,Myntra,Mobile App,5,Positive,2023-02-06,16,True
REV-02570,PROD-DRESS-001,1223,Western Dress,Myntra,Desktop Web,5,Positive,2023-07-22,16,True
REV-02571,PROD-BOTTOM-002,846,Bottom,Myntra,Mobile Web,4,Positive,2022-09-18,91,True
REV-02572,PROD-KURTA-002,4124,kurta,Amazon,Tablet App,5,Positive,2022-09-25,42,True
REV-02573,PROD-ETHNIC-001,24,Ethnic Dress,Amazon,Mobile Web,4,Positive,2023-02-08,91,False
REV-02574,PROD-DRESS-002,3744,Western Dress,Ajio,Mobile Web,5,Positive,2024-06-20,50,False
REV-02575,PROD-SET-001,1082,Set,Amazon,Mobile App,5,Positive,2023-04-05,83,True
REV-02576,PROD-SUIT-001,3848,Suit,Flipkart,Tablet App,3,Neutral,2022-06-01,110,False
REV-02577,PROD-KURTA-002,4769,kurta,Nalli,Desktop Web,5,Positive,2022-11-22,15,True
REV-02578,PROD-TOP-001,548,Top,Nalli,Tablet App,4,Positive,2023-07-20,50,True
REV-02579,PROD-SET-002,971,Set,Ajio,Tablet App,5,Positive,2023-02-20,1,False
REV-02580,PROD-KURTA-002,3422,kurta,Ajio,Tablet App,4,Positive,2024-01-25,96,True
REV-02581,PROD-BLOUSE-001,1254,Blouse,Amazon,Tablet App,4,Positive,2024-03-17,46,True
REV-02582,PROD-KURTA-002,2087,kurta,Flipkart,Mobile App,4,Positive,2023-08-11,56,True
REV-02583,PROD-BLOUSE-001,4954,Blouse,Myntra,Desktop Web,5,Positive,2023-09-20,72,True
REV-02584,PROD-SAREE-002,1371,Saree,Ajio,Desktop Web,1,Negative,2024-02-11,16,True
REV-02585,PROD-BLOUSE-001,725,Blouse,Flipkart,Desktop Web,3,Neutral,2022-08-29,32,True
