index,Order ID,Cust ID,Gender,Age,Date,Status,Channel ,SKU,Category,Size,Qty,currency,Amount,ship-city,ship-postal-code,ship-country,B2B
4564,407-9686484-9761902,9686484,Men,18,08/04/2022,Delivered,Flipkart,SET187-KR-DH-M,Set,M,1,INR,599,AMROHA,244221,IN,FALSE
4565,407-4738755-3393954,4738755,Women,39,08/04/2022,Delivered,Amazon,JNE3810-KR-L,kurta,L,1,INR,587,PIMPRI CHINCHWAD,411018,IN,FALSE
4566,406-7207357-8249165,7207357,Women,35,08/04/2022,Delivered,Flipkart,JNE2265-KR-501-M,kurta,M,1,INR,318,NEW DELHI,110029,IN,FALSE
4567,403-5466342-4528352,5466342,Women,23,08/04/2022,Delivered,Myntra,J0095-SET-XS,Set,XS,1,INR,633,PUNE,411041,IN,FALSE
4568,171-4726710-1240308,4726710,Women,71,08/04/2022,Delivered,Ajio,J0340-TP-S,Top,S,1,INR,836,GURUGRAM,122001,IN,FALSE
4569,402-1737847-8299537,1737847,Women,45,08/04/2022,Delivered,Amazon,SET366-KR-NP-XS,Set,XS,1,INR,1438,CURCHOREM,403706,IN,FALSE
4570,402-6330758-1056318,6330758,Men,40,08/04/2022,Delivered,Myntra,JNE3798-KR-XS,Western Dress,XS,1,INR,735,GUNDLUPET,571111,IN,FALSE
4571,406-5305286-8805962,5305286,Women,49,08/04/2022,Delivered,Flipkart,JNE3465-KR-XXXL,kurta,3XL,1,INR,499,HYDERABAD,500020,IN,FALSE
4572,402-8552988-5808368,8552988,Men,26,08/04/2022,Delivered,Ajio,SET397-KR-NP-L,Set,L,1,INR,1201,KOLHAPUR,416001,IN,FALSE
4573,402-0118174-1053119,118174,Women,38,08/04/2022,Delivered,Amazon,J0373-KR-XXXL,kurta,3XL,1,INR,558,KOLKATA,700013,IN,FALSE
4574,171-5692682-0491517,5692682,Men,49,08/04/2022,Delivered,Amazon,JNE3797-KR-S,Western Dress,S,1,INR,735,GHAZIABAD,201012,IN,FALSE
4575,171-9083392-2621968,9083392,Women,31,08/04/2022,Cancelled,Ajio,SET353-KR-NP-XS,Set,XS,1,INR,888,YAVATMAL,445001,IN,FALSE
4576,403-7887116-8201901,7887116,Men,28,08/04/2022,Delivered,Flipkart,J0308-DR-XXL,Western Dress,XXL,1,INR,625,GARHWA,822114,IN,FALSE
4577,403-7887116-8201901,7887116,Women,47,08/04/2022,Delivered,Flipkart,JNE3771-KR-XS,kurta,XS,1,INR,346,PUNE,411003,IN,FALSE
4578,403-7887116-8201901,7887116,Men,28,08/04/2022,Delivered,Amazon,JNE3707-DR-M,Western Dress,M,1,INR,496,NEW DELHI,110065,IN,FALSE
4579,404-2606971-6971504,2606971,Women,52,08/04/2022,Refunded,Amazon,JNE3399-KR-XL,kurta,XL,1,INR,426,Chandigarh,160036,IN,FALSE
4580,403-8719153-5823542,8719153,Men,42,08/04/2022,Delivered,Amazon,J0277-SKD-M,Set,M,1,INR,1323,TAKHATPUR,495002,IN,FALSE
4581,408-9157608-3749930,9157608,Women,29,08/04/2022,Delivered,Myntra,J0307-TP-XS,Top,XS,1,INR,729,pathankot,145001,IN,FALSE
4582,406-6807819-7945149,6807819,Women,57,08/04/2022,Delivered,Amazon,SET187-KR-DH-XL,Set,XL,1,INR,599,NEW DELHI,110015,IN,FALSE
4583,408-2671698-5381143,2671698,Women,49,08/04/2022,Delivered,Flipkart,J0245-SKD-S,Set,S,1,INR,1133,INDORE,452001,IN,FALSE
4584,407-1545453-4516333,1545453,Men,26,08/04/2022,Returned,Myntra,JNE3797-KR-M,Western Dress,M,1,INR,771,SECUNDERABAD,500003,IN,FALSE
4585,404-7438516-3480316,7438516,Women,57,08/04/2022,Delivered,Others,JNE2251-KR-537-C-S,kurta,S,1,INR,399,COIMBATORE,641042,IN,FALSE
4586,403-7366498-1020301,7366498,Men,24,08/04/2022,Delivered,Meesho,J0025-DR-XS,Western Dress,XS,1,INR,693,BENGALURU,560016,IN,FALSE
4587,405-2491828-5313142,2491828,Women,46,08/04/2022,Delivered,Amazon,JNE3399-KR-L,kurta,L,1,INR,435,HYDERABAD,500049,IN,FALSE
4588,404-3166751-6732334,3166751,Women,49,08/04/2022,Delivered,Myntra,SET392-KR-NP-S,Set,S,1,INR,799,AURAD,585326,IN,FALSE
4589,408-6576798-1441953,6576798,Men,38,08/04/2022,Delivered,Meesho,J0157-DR-L,Western Dress,L,1,INR,690,GHAZIABAD,201016,IN,FALSE
4590,408-2269393-0343513,2269393,Women,26,08/04/2022,Delivered,Myntra,JNE3567-KR-XXXL,kurta,3XL,1,INR,399,thanjavur,613007,IN,FALSE
4591,171-0658354-4833936,658354,Women,26,08/04/2022,Delivered,Nalli,SAR029,Saree,Free,1,INR,457,Dist una,174308,IN,FALSE
4592,402-5635582-2282712,5635582,Women,39,08/04/2022,Delivered,Amazon,JNE3405-KR-L,kurta,L,1,INR,449,PUDUCHERRY,605001,IN,FALSE
4593,403-6182878-3351551,6182878,Women,22,08/04/2022,Delivered,Flipkart,MEN5028-KR-XXXL,kurta,3XL,1,INR,499,METAPALLY,505325,IN,FALSE
4594,406-4060086-9039555,4060086,Women,19,07/04/2022,Cancelled,Flipkart,SET269-KR-NP-XXL,Set,XXL,1,INR,824,Kolkata,700124,IN,FALSE
4595,407-8361238-1573913,8361238,Men,31,07/04/2022,Delivered,Myntra,SET349-KR-NP-XXXL,Set,3XL,1,INR,968,Haldwani,263139,IN,FALSE
4596,404-3252021-5235513,3252021,Women,49,07/04/2022,Delivered,Flipkart,SET322-KR-SHA-M,Set,M,1,INR,1099,RAJKOT,360004,IN,FALSE
4597,407-3613701-0451561,3613701,Men,25,07/04/2022,Delivered,Myntra,JNE3800-KR-XXL,Western Dress,XXL,1,INR,724,MALAPPURAM,679334,IN,FALSE
4598,408-2036384-2699561,2036384,Women,34,07/04/2022,Delivered,Others,J0003-SET-S,Set,S,1,INR,664,Khammam,507001,IN,FALSE
4599,406-8979407-8905909,8979407,Women,35,07/04/2022,Delivered,Flipkart,J0011-LCD-M,Set,M,1,INR,1159,VISAKHAPATNAM,530013,IN,FALSE
4600,406-8979407-8905909,8979407,Women,72,07/04/2022,Delivered,Myntra,SET278-KR-NP-L,Set,L,1,INR,1432,MUMBAI,400101,IN,FALSE
4601,171-3629730-4553928,3629730,Women,76,07/04/2022,Delivered,Amazon,SET110-KR-PP-M,Set,M,1,INR,729,BENGALURU,560091,IN,FALSE
4602,402-8574295-5299508,8574295,Men,43,07/04/2022,Delivered,Myntra,SET145-KR-NP-L,Set,L,1,INR,774,MUMBAI,400063,IN,FALSE
4603,406-8807842-4700367,8807842,Men,64,07/04/2022,Delivered,Flipkart,J0415-DR-XS,Western Dress,XS,1,INR,899,LUCKNOW,226002,IN,FALSE
4604,406-5539569-4927542,5539569,Men,24,07/04/2022,Delivered,Myntra,JNE3905-DR-XL,Western Dress,XL,1,INR,625,SOUTH WEST DELHI,110016,IN,FALSE
4605,406-4667525-9285157,4667525,Men,42,07/04/2022,Delivered,Myntra,JNE3869-DR-XXXL,Western Dress,3XL,1,INR,721,COIMBATORE,641027,IN,FALSE
4606,404-9245322-2109169,9245322,Women,23,07/04/2022,Delivered,Amazon,SAR022,Saree,Free,1,INR,382,NEW DELHI,110029,IN,FALSE
4607,405-3131787-2581951,3131787,Women,73,07/04/2022,Delivered,Ajio,MEN5011-KR-XL,kurta,XL,1,INR,495,GURUGRAM,122001,IN,FALSE
4608,406-9942132-4511513,9942132,Men,34,07/04/2022,Delivered,Others,SET345-KR-NP-XL,Set,XL,1,INR,626,GREATER NOIDA,201306,IN,FALSE
4609,405-9317255-0013909,9317255,Women,45,07/04/2022,Delivered,Amazon,SAR002,Saree,Free,1,INR,399,Mehsana,384002,IN,FALSE
4610,406-0284858-6797106,284858,Women,23,07/04/2022,Delivered,Amazon,JNE3445-KR-M,kurta,M,1,INR,453,Trivandrum,695587,IN,FALSE
4611,404-6701623-2410712,6701623,Women,47,07/04/2022,Delivered,Myntra,JNE3373-KR-S,kurta,S,1,INR,376,VISAKHAPATNAM,530026,IN,FALSE
4612,171-4916937-8098756,4916937,Men,35,07/04/2022,Delivered,Myntra,SET138-KR-PP-S,Set,S,1,INR,737,GHAZIABAD,201012,IN,FALSE
4613,406-9770727-1407546,9770727,Women,52,07/04/2022,Delivered,Flipkart,JNE3889-KR-S,kurta,S,1,INR,736,PURNIA,854301,IN,FALSE
4614,405-8908398-4753151,8908398,Women,57,07/04/2022,Delivered,Meesho,BL104-S,Blouse,S,1,INR,493,GOPALGANJ,841428,IN,FALSE
4615,405-6732090-7228344,6732090,Women,58,07/04/2022,Delivered,Amazon,JNE3634-KR-XXXL,kurta,3XL,1,INR,511,SOLAPUR,413001,IN,FALSE
4616,405-6732090-7228344,6732090,Women,22,07/04/2022,Delivered,Myntra,JNE3567-KR-M,kurta,M,1,INR,399,THIRUVANANTHAPURAM,695568,IN,FALSE
4617,406-7957850-4963543,7957850,Men,35,07/04/2022,Delivered,Myntra,SET386-KR-NP-M,Set,M,1,INR,631,MARGAO,403601,IN,FALSE
4618,406-0081474-5189115,81474,Women,27,07/04/2022,Delivered,Ajio,SET307-KR-DPT-M,Set,M,1,INR,736,KURALI,140103,IN,FALSE
4619,406-0148979-6039546,148979,Women,24,07/04/2022,Delivered,Flipkart,JNE3567-KR-M,kurta,M,1,INR,399,ALLAHABAD,211006,IN,FALSE
4620,402-9322153-3873958,9322153,Women,41,07/04/2022,Delivered,Meesho,JNE3611-KR-L,kurta,L,1,INR,459,KOLKATA,700141,IN,FALSE
4621,406-7420136-4215561,7420136,Men,36,07/04/2022,Delivered,Amazon,J0208-DR-L,Western Dress,L,1,INR,793,TIRUPATI,517501,IN,FALSE
4622,402-6799472-1001915,6799472,Women,42,07/04/2022,Delivered,Amazon,JNE3801-KR-XXXL,kurta,3XL,1,INR,735,BENGALURU,562107,IN,FALSE
4623,404-7141136-4433148,7141136,Women,26,07/04/2022,Delivered,Amazon,JNE3804-KR-XL,kurta,XL,1,INR,459,MUMBAI,400081,IN,FALSE
4624,404-1291481-4776367,1291481,Women,22,07/04/2022,Delivered,Nalli,JNE3795-KR-S,kurta,S,1,INR,499,CHENNAI,603103,IN,FALSE
4625,404-2143498-9925918,2143498,Women,35,07/04/2022,Delivered,Amazon,SET322-KR-SHA-M,Set,M,1,INR,1043,NASHIK,422009,IN,FALSE
4626,404-3128894-0273914,3128894,Women,49,07/04/2022,Delivered,Ajio,MEN5006-KR-XL,kurta,XL,1,INR,665,JAIPUR,302002,IN,FALSE
4627,403-8647599-0919531,8647599,Men,70,07/04/2022,Delivered,Amazon,J0343-DR-S,Western Dress,S,1,INR,842,GUNTUR,522302,IN,FALSE
4628,403-1256629-3623524,1256629,Men,33,07/04/2022,Delivered,Amazon,J0152-DR-L,Western Dress,L,1,INR,899,HYDERABAD,500049,IN,FALSE
4629,405-5201214-7882715,5201214,Men,37,07/04/2022,Delivered,Myntra,SET268-KR-NP-XXL,Set,XXL,1,INR,788,VASAI VIRAR,401305,IN,FALSE
4630,402-6038386-1446765,6038386,Women,41,07/04/2022,Delivered,Amazon,JNE3579-KR-S,kurta,S,1,INR,293,Adilabad,504001,IN,FALSE
4631,402-6038386-1446765,6038386,Men,76,07/04/2022,Delivered,Meesho,JNE3709-DR-L,Western Dress,L,1,INR,792,SONIPAT,131021,IN,FALSE
4632,407-5323203-3706735,5323203,Women,26,07/04/2022,Delivered,Myntra,SET194-KR-NP-M,Set,M,1,INR,649,BENGALURU,560049,IN,FALSE
4633,171-8985728-7430769,8985728,Men,45,07/04/2022,Delivered,Flipkart,SET183-KR-DH-M,Set,M,1,INR,759,CHENNAI,600100,IN,FALSE
4634,171-8985728-7430769,8985728,Men,20,07/04/2022,Delivered,Flipkart,SET183-KR-DH-M,Set,M,1,INR,759,Mumbai,400074,IN,FALSE
4635,403-6050369-8261906,6050369,Men,45,07/04/2022,Delivered,Ajio,J0157-DR-M,Western Dress,M,1,INR,908,BENGALURU,560003,IN,FALSE
4636,403-5219115-2089928,5219115,Women,42,07/04/2022,Delivered,Amazon,JNE3546-KR-XXXL,kurta,3XL,1,INR,458,LUCKNOW,226010,IN,FALSE
4637,403-5219115-2089928,5219115,Women,18,07/04/2022,Delivered,Ajio,J0181-TP-L,Top,L,1,INR,399,CHENNAI,600088,IN,FALSE
4638,404-3099215-2465964,3099215,Women,67,07/04/2022,Delivered,Amazon,JNE3637-KR-XL,kurta,XL,1,INR,526,Tenali,522306,IN,FALSE
4639,406-5867330-3402760,5867330,Men,30,07/04/2022,Delivered,Myntra,J0382-SKD-M,Set,M,1,INR,1137,HYDERABAD,500068,IN,FALSE
4640,406-3388112-4437948,3388112,Women,36,07/04/2022,Delivered,Flipkart,J0244-SKD-XXL,Set,XXL,1,INR,1238,CHENNAI,600015,IN,FALSE
4641,406-5922135-8037928,5922135,Women,42,07/04/2022,Delivered,Ajio,SET400-KR-NP-XXXL,Set,3XL,1,INR,1254,GUNTUR,522006,IN,FALSE
4642,171-1805915-1839569,1805915,Men,21,07/04/2022,Delivered,Flipkart,SET344-KR-NP-XXL,Set,XXL,1,INR,939,Hyderabad,500037,IN,FALSE
4643,405-4091915-1170705,4091915,Women,38,07/04/2022,Delivered,Amazon,SET398-KR-PP-XXL,Set,XXL,1,INR,1115,JALANDHAR,144001,IN,FALSE
4644,403-4035577-9885106,4035577,Women,47,07/04/2022,Delivered,Others,JNE3838-KR-XL,kurta,XL,1,INR,399,ALIGARH,202001,IN,FALSE
4645,408-1929403-4772311,1929403,Men,48,07/04/2022,Delivered,Flipkart,J0332-DR-S,Western Dress,S,2,INR,1398,HYDERABAD,500027,IN,FALSE
4646,404-0262637-2719549,262637,Women,39,07/04/2022,Delivered,Myntra,SET278-KR-NP-M,Set,M,1,INR,1432,NEW DELHI,110041,IN,FALSE
4647,405-6855727-0982727,6855727,Women,48,07/04/2022,Delivered,Amazon,JNE3554-KR-M,kurta,M,1,INR,517,GURUGRAM,122001,IN,FALSE
4648,405-6855727-0982727,6855727,Women,21,07/04/2022,Delivered,Amazon,J0003-SET-M,Set,M,1,INR,646,rajkot,360004,IN,FALSE
4649,405-6855727-0982727,6855727,Women,38,07/04/2022,Delivered,Myntra,JNE3794-KR-M,kurta,M,1,INR,486,LUDHIANA,141001,IN,FALSE
4650,405-6855727-0982727,6855727,Women,21,07/04/2022,Delivered,Amazon,J0148-SET-S,Set,S,1,INR,599,SHIMLA,171004,IN,FALSE
4651,405-8108060-4273134,8108060,Women,39,07/04/2022,Delivered,Ajio,JNE3887-KR-XL,kurta,XL,1,INR,526,MUMBAI,400007,IN,FALSE
4652,171-5980228-2127569,5980228,Women,54,07/04/2022,Delivered,Amazon,JNE3613-KR-XXL,kurta,XXL,1,INR,405,KALYAN,421201,IN,FALSE
4653,403-5153884-6781963,5153884,Women,18,07/04/2022,Delivered,Amazon,JNE3777-KR-XXXL,kurta,3XL,1,INR,314,CHENNAI,600001,IN,FALSE
4654,403-0447001-5278726,447001,Women,26,07/04/2022,Delivered,Myntra,JNE3721-KR-XL,kurta,XL,1,INR,292,VISAKHAPATNAM,531173,IN,FALSE
4655,403-0447001-5278726,447001,Women,49,07/04/2022,Delivered,Amazon,JNE3738-KR-S,kurta,S,1,INR,453,GUWAHATI,781025,IN,FALSE
4656,408-7793772-0920313,7793772,Women,39,07/04/2022,Delivered,Amazon,JNE3434-KR-XXL,kurta,XXL,1,INR,301,LUCKNOW,226005,IN,FALSE
4657,407-8127937-6618709,8127937,Women,31,07/04/2022,Delivered,Amazon,SET193-KR-NP-A-XS,Set,XS,1,INR,771,NEW DELHI,110085,IN,FALSE
4658,407-8127937-6618709,8127937,Women,42,07/04/2022,Delivered,Amazon,SET193-KR-NP-A-S,Set,S,1,INR,761,DEHRADUN,248001,IN,FALSE
4659,407-8127937-6618709,8127937,Men,39,07/04/2022,Delivered,Flipkart,SET194-KR-NP-M,Set,M,1,INR,616,GUWAHATI,781034,IN,FALSE
4660,403-6021680-1796339,6021680,Women,46,07/04/2022,Delivered,Myntra,JNE3698-KR-XL,kurta,XL,1,INR,399,EGRA,721429,IN,FALSE
4661,407-9354299-3445929,9354299,Women,39,07/04/2022,Delivered,Amazon,SET319-KR-NP-M,Set,M,1,INR,888,Bantval,574211,IN,FALSE
4662,407-9354299-3445929,9354299,Men,48,07/04/2022,Delivered,Myntra,SET397-KR-NP  -M,Set,M,1,INR,979,KARNAL,132001,IN,FALSE
4663,408-9550729-4005927,9550729,Men,44,07/04/2022,Returned,Ajio,JNE3797-KR-S,Western Dress,S,1,INR,735,CHENNAI,600095,IN,FALSE
4664,171-5078140-5057951,5078140,Men,29,07/04/2022,Delivered,Flipkart,SET269-KR-NP-XXXL,Set,3XL,1,INR,799,BAREILLY,243001,IN,FALSE
4665,407-1776032-4525165,1776032,Women,20,07/04/2022,Delivered,Flipkart,JNE3794-KR-XS,kurta,XS,1,INR,499,BAREILLY,243001,IN,FALSE
4666,407-3948566-9481168,3948566,Women,18,07/04/2022,Delivered,Amazon,J0354-KR-M,kurta,M,1,INR,635,LONI,201102,IN,FALSE
4667,407-0380232-2565924,380232,Women,66,07/04/2022,Cancelled,Amazon,JNE3423-KR-XL,kurta,XL,1,INR,399,Kannur,670009,IN,FALSE
4668,406-7491017-4472358,7491017,Men,28,07/04/2022,Delivered,Amazon,JNE3869-DR-XXXL,Western Dress,3XL,1,INR,721,SOLAPUR,413002,IN,FALSE
4669,406-2867576-6809129,2867576,Women,25,07/04/2022,Delivered,Amazon,JNE2014-KR-178-L,kurta,L,1,INR,353,BIDHAN NAGAR,700064,IN,FALSE
4670,402-2394940-5213936,2394940,Women,20,07/04/2022,Delivered,Flipkart,JNE3405-KR-S,kurta,S,1,INR,399,Hyderabad,500060,IN,FALSE
4671,402-8598239-5260305,8598239,Men,69,07/04/2022,Delivered,Amazon,J0382-SKD-XXXL,Set,3XL,1,INR,1271,MUMBAI,400072,IN,FALSE
4672,403-0154996-2690740,154996,Women,24,07/04/2022,Delivered,Myntra,JNE3864-TU-XL,Top,XL,1,INR,836,GREATER NOIDA,201306,IN,FALSE
4673,403-0329229-7234755,329229,Women,29,07/04/2022,Delivered,Amazon,JNE3781-KR-XXL,kurta,XXL,1,INR,432,NEW DELHI,110075,IN,FALSE
4674,403-7516646-9015539,7516646,Women,48,07/04/2022,Delivered,Amazon,J0002-SKD-XXXL,Set,3XL,1,INR,1115,HYDERABAD,500005,IN,FALSE
4675,403-4693683-2377116,4693683,Men,33,07/04/2022,Delivered,Amazon,JNE3800-KR-XL,Western Dress,XL,1,INR,735,CHHATARPUR,471001,IN,FALSE
4676,404-3713430-1571525,3713430,Women,78,07/04/2022,Delivered,Ajio,J0164-DR-M,Ethnic Dress,M,1,INR,399,chembur mumbai,400071,IN,FALSE
4677,405-5114540-4073100,5114540,Men,26,07/04/2022,Delivered,Ajio,JNE3797-KR-XXL,Western Dress,XXL,1,INR,735,GOLAGHAT,785621,IN,FALSE
4678,171-3849660-7211530,3849660,Women,45,07/04/2022,Delivered,Amazon,J0009-SKD-XXXL,Set,3XL,1,INR,828,HYDERABAD,500089,IN,FALSE
4679,171-4259635-5335536,4259635,Men,25,07/04/2022,Delivered,Myntra,J0339-DR-XL,Western Dress,XL,1,INR,744,JAMSHEDPUR,831001,IN,FALSE
4680,405-3965717-6757106,3965717,Men,28,07/04/2022,Delivered,Flipkart,SET268-KR-NP-L,Set,L,1,INR,698,MUMBAI,400071,IN,FALSE
4681,402-1179902-2756363,1179902,Men,53,07/04/2022,Delivered,Nalli,JNE3797-KR-M,Western Dress,M,1,INR,735,ASANSOL,713301,IN,FALSE
4682,405-6975055-7777156,6975055,Women,46,07/04/2022,Delivered,Amazon,J0012-SKD-M,Set,M,1,INR,1137,Pune,412109,IN,FALSE
4683,402-3785418-9018710,3785418,Women,37,07/04/2022,Delivered,Myntra,PJNE3068-KR-4XL,kurta,4XL,1,INR,1043,Chennai,600026,IN,FALSE
4684,408-2277256-9660321,2277256,Women,20,07/04/2022,Delivered,Flipkart,JNE3567-KR-M,kurta,M,1,INR,399,PATNA,801503,IN,FALSE
4685,402-5250965-6211561,5250965,Women,49,07/04/2022,Delivered,Myntra,SET186-KR-DH-XXL,Set,XXL,1,INR,599,SURAT,395010,IN,FALSE
4686,406-9576512-4733132,9576512,Women,38,07/04/2022,Delivered,Myntra,JNE3567-KR-M,kurta,M,1,INR,399,KOLLAM,691002,IN,FALSE
4687,408-6968805-3042717,6968805,Women,72,07/04/2022,Cancelled,Amazon,JNE3675-TU-L,Top,L,1,INR,545,KOLLAM,691508,IN,FALSE
4688,408-2444381-9203541,2444381,Women,38,07/04/2022,Delivered,Myntra,JNE3680-TU-XXL,Top,XXL,1,INR,540,GURGAON,122011,IN,FALSE
4689,405-8086082-7603553,8086082,Men,48,07/04/2022,Delivered,Amazon,SET257-KR-PP-XS,Set,XS,1,INR,546,MUMBAI,400072,IN,FALSE
4690,171-2054618-0266757,2054618,Women,33,07/04/2022,Delivered,Flipkart,JNE3654-TP-L,Top,L,1,INR,371,ALWAR,301001,IN,FALSE
4691,407-5603000-2429157,5603000,Men,39,07/04/2022,Delivered,Myntra,JNE3800-KR-XXL,Western Dress,XXL,1,INR,735,CHENNAI,600052,IN,FALSE
4692,171-7209308-0474715,7209308,Women,46,07/04/2022,Delivered,Myntra,JNE3753-KR-XXXL,kurta,3XL,1,INR,475,BOLPUR,731204,IN,FALSE
4693,408-3030203-5330708,3030203,Women,60,07/04/2022,Delivered,Flipkart,JNE3688-TU-XL,Top,XL,1,INR,599,Chennai,600041,IN,FALSE
4694,404-6153022-9120312,6153022,Women,35,07/04/2022,Delivered,Nalli,JNE3573-KR-S,kurta,S,1,INR,381,KALYAN,421202,IN,FALSE
4695,403-5135212-7444328,5135212,Women,27,07/04/2022,Delivered,Myntra,JNE3405-KR-XXXL,kurta,3XL,1,INR,449,GIRIDIH,815301,IN,FALSE
4696,408-5827027-6397110,5827027,Men,28,07/04/2022,Delivered,Amazon,SET247-KR-SHA-XL,Set,XL,1,INR,775,KURNOOL,518002,IN,FALSE
4697,407-8639468-1137909,8639468,Women,26,07/04/2022,Delivered,Meesho,J0245-SKD-L,Set,L,1,INR,1166,UDUPI,574116,IN,FALSE
4698,407-1210676-4207564,1210676,Men,74,07/04/2022,Delivered,Ajio,SET223-KR-NP-S,Set,S,1,INR,642,Arambagh,712601,IN,FALSE
4699,402-7749037-8349137,7749037,Men,38,07/04/2022,Delivered,Amazon,SET377-KR-NP-XS,Set,XS,1,INR,1068,GARULIA,743144,IN,FALSE
4700,402-3826657-7455525,3826657,Men,29,07/04/2022,Delivered,Myntra,SET223-KR-NP-XXXL,Set,3XL,1,INR,642,GORAKHPUR,273008,IN,FALSE
4701,402-3826657-7455525,3826657,Men,47,07/04/2022,Delivered,Flipkart,SET324-KR-NP-S,Set,S,1,INR,597,THANE,401107,IN,FALSE
4702,405-0741159-6989918,741159,Women,39,07/04/2022,Delivered,Ajio,J0117-TP-XXL,Top,XXL,1,INR,487,HOWRAH,711101,IN,FALSE
4703,406-0837625-1656344,837625,Men,19,07/04/2022,Delivered,Myntra,SET087-KR-PP-M,Set,M,1,INR,881,AGARTALA,799005,IN,FALSE
4704,405-5929424-1707516,5929424,Men,46,07/04/2022,Delivered,Myntra,JNE3797-KR-XXL,Western Dress,XXL,1,INR,735,JORHAT,785006,IN,FALSE
4705,402-1899331-2866726,1899331,Women,44,07/04/2022,Delivered,Amazon,SET110-KR-PP-L,Set,L,1,INR,729,NEW DELHI,110034,IN,FALSE
4706,405-0426095-1666726,426095,Women,28,07/04/2022,Delivered,Myntra,J0213-TP-S,Top,S,1,INR,599,TURA,794001,IN,FALSE
4707,402-8799746-7060327,8799746,Women,54,07/04/2022,Delivered,Amazon,J0003-SET-S,Set,S,1,INR,655,FAIZABAD,224001,IN,FALSE
4708,171-1907717-2461911,1907717,Men,41,07/04/2022,Delivered,Amazon,SET271-KR-NP-XXL,Set,XXL,1,INR,885,Bharuch,392001,IN,FALSE
4709,406-6455481-5457137,6455481,Men,46,07/04/2022,Delivered,Myntra,JNE3800-KR-XXL,Western Dress,XXL,1,INR,735,Kannur,670741,IN,FALSE
4710,406-0062547-6171517,62547,Women,37,07/04/2022,Delivered,Myntra,SET209-KR-PP-S,Set,S,1,INR,548,SOUTH WEST DELHI,110075,IN,FALSE
4711,402-2739680-7973102,2739680,Women,46,07/04/2022,Delivered,Amazon,JNE3405-KR-S,kurta,S,1,INR,399,GREATER NOIDA,201308,IN,FALSE
4712,404-3579795-0585914,3579795,Men,28,07/04/2022,Delivered,Amazon,SET350-KR-NP-XXL,Set,XXL,1,INR,1299,KOCHI,682005,IN,FALSE
4713,407-6978807-5680333,6978807,Men,22,07/04/2022,Delivered,Myntra,JNE3798-KR-XXXL,Western Dress,3XL,1,INR,725,NASHIK,422001,IN,FALSE
4714,407-0224388-3297943,224388,Men,61,07/04/2022,Delivered,Myntra,JNE3800-KR-A-XXXL,Western Dress,3XL,1,INR,725,NEW DELHI,110008,IN,FALSE
4715,407-0224388-3297943,224388,Women,26,07/04/2022,Refunded,Amazon,JNE3761-KR-XXL,kurta,XXL,1,INR,291,HSIIDC SOHNA,122103,IN,FALSE
4716,403-8876249-4777943,8876249,Men,40,07/04/2022,Delivered,Amazon,J0379-SKD-L,Set,L,1,INR,1287,HOWRAH,711101,IN,FALSE
4717,403-9578936-6765948,9578936,Women,30,07/04/2022,Delivered,Myntra,J0006-SET-M,Ethnic Dress,M,1,INR,845,KAKINADA,533005,IN,FALSE
4718,171-2183292-1573910,2183292,Men,70,07/04/2022,Delivered,Amazon,JNE3865-TP-M,Top,M,1,INR,498,JAIPUR,302026,IN,FALSE
4719,406-8618900-5819526,8618900,Men,49,07/04/2022,Delivered,Myntra,JNE3797-KR-S,Western Dress,S,1,INR,771,Bengaluru,560068,IN,FALSE
4720,404-7398101-1754740,7398101,Men,35,07/04/2022,Cancelled,Others,JNE3639-TP-N-M,Top,M,1,INR,469,NEW DELHI,110085,IN,FALSE
4721,403-7294691-2015536,7294691,Women,43,07/04/2022,Delivered,Amazon,AN201-RED-M,Bottom,M,1,INR,229,PARCHUR,523171,IN,FALSE
4722,171-5268849-1287517,5268849,Men,20,07/04/2022,Delivered,Amazon,JNE3567-KR-M,kurta,M,1,INR,399,PUNE,411014,IN,FALSE
4723,403-0278514-2793115,278514,Men,27,07/04/2022,Delivered,Amazon,JNE3579-KR-XL,kurta,XL,1,INR,293,MYSURU,570002,IN,FALSE
4724,403-4885677-9486747,4885677,Men,37,07/04/2022,Cancelled,Ajio,JNE3721-KR-L,kurta,L,1,INR,292,DEHRADUN,248001,IN,FALSE
4725,404-6922381-9003562,6922381,Women,77,07/04/2022,Returned,Amazon,SET331-KR-NP-XXXL,Set,3XL,1,INR,635,BENGALURU,560075,IN,FALSE
4726,403-9408820-6615545,9408820,Men,75,07/04/2022,Delivered,Ajio,SET374-KR-NP-M,Set,M,1,INR,597,GORAKHPUR,273001,IN,FALSE
4727,403-0757324-4723526,757324,Women,25,07/04/2022,Delivered,Amazon,SET204-KR-DPT-L,Set,L,1,INR,499,NEW DELHI,110029,IN,FALSE
4728,405-1501456-2342739,1501456,Women,42,07/04/2022,Delivered,Amazon,JNE3838-KR-M,kurta,M,1,INR,399,THIRUVANANTHAPURAM,695024,IN,FALSE
4729,171-4885584-0197940,4885584,Women,35,07/04/2022,Delivered,Flipkart,JNE3423-KR-M,kurta,M,1,INR,399,BENGALURU,560102,IN,FALSE
4730,402-5486942-0005166,5486942,Women,42,07/04/2022,Delivered,Myntra,J0230-SKD-M,Set,M,1,INR,999,GORAKHPUR,273010,IN,FALSE
